,df_australia,train_australia,test_australia,predictions_australia,forecast_australia,forecast_yearly_avg_australia,10_years_mean_australia,df_austria,train_austria,test_austria,predictions_austria,forecast_austria,forecast_yearly_avg_austria,10_years_mean_austria,df_canada,train_canada,test_canada,predictions_canada,forecast_canada,forecast_yearly_avg_canada,10_years_mean_canada,df_denmark_europe,train_denmark_europe,test_denmark_europe,predictions_denmark_europe,forecast_denmark_europe,forecast_yearly_avg_denmark_europe,10_years_mean_denmark_europe,df_estonia,train_estonia,test_estonia,predictions_estonia,forecast_estonia,forecast_yearly_avg_estonia,10_years_mean_estonia,df_finland,train_finland,test_finland,predictions_finland,forecast_finland,forecast_yearly_avg_finland,10_years_mean_finland,df_germany,train_germany,test_germany,predictions_germany,forecast_germany,forecast_yearly_avg_germany,10_years_mean_germany,df_italy,train_italy,test_italy,predictions_italy,forecast_italy,forecast_yearly_avg_italy,10_years_mean_italy,df_netherlands_europe,train_netherlands_europe,test_netherlands_europe,predictions_netherlands_europe,forecast_netherlands_europe,forecast_yearly_avg_netherlands_europe,10_years_mean_netherlands_europe,df_new_zealand,train_new_zealand,test_new_zealand,predictions_new_zealand,forecast_new_zealand,forecast_yearly_avg_new_zealand,10_years_mean_new_zealand,df_norway,train_norway,test_norway,predictions_norway,forecast_norway,forecast_yearly_avg_norway,10_years_mean_norway,df_portugal,train_portugal,test_portugal,predictions_portugal,forecast_portugal,forecast_yearly_avg_portugal,10_years_mean_portugal,df_slovenia,train_slovenia,test_slovenia,predictions_slovenia,forecast_slovenia,forecast_yearly_avg_slovenia,10_years_mean_slovenia,df_south_africa,train_south_africa,test_south_africa,predictions_south_africa,forecast_south_africa,forecast_yearly_avg_south_africa,10_years_mean_south_africa,df_switzerland,train_switzerland,test_switzerland,predictions_switzerland,forecast_switzerland,forecast_yearly_avg_switzerland,10_years_mean_switzerland,global_avg,global_avg,global_avg,SARIMA predictions for global average,SARIMA forecast for global average,SARIMA forecast for Switzerland,avg_temp
2012-10-01,23.586,,23.586,23.204882741831543,,,22.31429166666667,7.277,,7.277,7.3811294109871906,,,7.394466666666667,-1.814,,-1.814,-1.9898310923206024,,,-3.5151166666666667,8.862,,8.862,10.087636478243056,,,9.033983333333335,6.224,,6.224,5.560706631044688,,,6.119033333333333,2.716,,2.716,1.1503543805254708,,,2.5935083333333333,8.847000000000001,,8.847000000000001,9.847107038880933,,,9.335791666666665,15.344,,15.344,14.979506097819145,,,13.839175000000001,10.446,,10.446,11.390063839484469,,,10.314958333333333,9.913,,9.913,10.772447699324852,,,10.948816666666666,0.563,,0.563,0.9121350489839122,,,1.4400833333333332,16.404,,16.404,16.351053225712256,,,15.659475000000002,11.311,,11.311,11.301053727681897,,,10.8543,18.507,,18.507,18.94992488004213,,,17.960350000000002,8.436,,8.436,8.437376316015666,,,8.178825,20.13395041322313,,20.13395041322313,20.130221286080705,,,8.178825
2012-11-01,26.935,,26.935,26.087510773085157,,,22.313458333333333,3.844,,3.844,1.7967648163573742,,,7.388483333333334,-12.093,,-12.093,-11.350606783163144,,,-3.5299,6.099,,6.099,5.8992362651147285,,,9.049991666666667,2.749,,2.749,0.35071397585073694,,,6.153333333333334,-0.7739999999999996,,-0.7739999999999996,-5.05475128401381,,,2.6495583333333337,5.22,,5.22,4.937062042719253,,,9.3343,11.524,,11.524,10.330382096567353,,,13.837874999999999,6.715,,6.715,7.139326667911124,,,10.308316666666665,11.271,,11.271,12.54467300858525,,,10.9464,-1.7799999999999998,,-1.7799999999999998,-3.6255003455175627,,,1.4729333333333332,12.023,,12.023,12.353828687884679,,,15.655366666666668,8.175,,8.175,6.053075867814053,,,10.848908333333332,21.379,,21.379,20.948026039937687,,,17.970341666666666,4.478,,4.478,3.2836248459311435,,,8.175708333333334,18.103921487603305,,18.103921487603305,17.841457865297386,,,8.175708333333334
2012-12-01,28.417,,28.417,27.7406478012612,,,22.316141666666667,-2.392,,-2.392,-2.255960195642608,,,7.381291666666668,-19.17,,-19.17,-18.936098654736508,,,-3.5664583333333337,0.1780000000000001,,0.1780000000000001,2.988527966071274,,,9.051908333333332,-7.0150000000000015,,-7.0150000000000015,-3.6694457517468466,,,6.169108333333333,-11.744000000000002,,-11.744000000000002,-9.900620656692485,,,2.6561666666666666,1.216,,1.216,1.7104039349774283,,,9.343666666666667,5.74,,5.74,6.790813951297868,,,13.825725,4.313,,4.313,4.319461919434997,,,10.324525,15.048,,15.048,14.315732770215504,,,10.955125,-8.806000000000001,,-8.806000000000001,-6.6105619179501325,,,1.4696916666666666,10.052,,10.052,9.602715729696888,,,15.645658333333332,0.6629999999999999,,0.6629999999999999,1.9143724429241393,,,10.839766666666666,22.491,,22.491,22.53149036111179,,,17.969025,-0.019,,-0.019,-0.127476861586461,,,8.162366666666667,15.289136363636361,,15.289136363636361,15.742448990061147,,,8.162366666666667
2013-01-01,29.861,,29.861,28.543844518336478,,,22.325883333333334,-2.405,,-2.405,-3.161703997322944,,,7.392758333333333,-21.633000000000003,,-21.633000000000003,-22.50342173881466,,,-3.577183333333333,0.272,,0.272,1.5656670040701695,,,9.051675,-6.346,,-6.346,-5.863187088662171,,,6.182916666666666,-8.621,,-8.621,-12.090642322129678,,,2.7146583333333334,-0.067,,-0.067,0.5433078965843756,,,9.347475000000001,5.585,,5.585,5.468049873000458,,,13.828316666666666,1.649,,1.649,3.3362623430187335,,,10.320124999999999,15.623,,15.623,15.68028308459895,,,10.959375,-7.711,,-7.711,-7.98752589960959,,,1.4898416666666665,9.71,,9.71,9.07989255367088,,,15.654349999999999,1.194,,1.194,0.451922489098334,,,10.856525,23.637,,23.637,23.46482519455874,,,17.966625,-0.8059999999999998,,-0.8059999999999998,-1.1651422000544984,,,8.171025,15.042685950413215,,15.042685950413215,15.082434663087108,,,8.171025
2013-02-01,28.311,,28.311,28.0435612156232,,,22.325558333333333,-3.0860000000000003,,-3.0860000000000003,-1.493613935457779,,,7.408283333333333,-18.896,,-18.896,-20.558067563217836,,,-3.5453333333333337,-0.118,,-0.118,1.5551287037676966,,,9.057475,-3.075,,-3.075,-6.0297724834293325,,,6.207433333333333,-6.348999999999998,,-6.348999999999998,-11.040629658472277,,,2.7211416666666666,-0.7309999999999999,,-0.7309999999999999,1.4604680584612781,,,9.355758333333334,4.484999999999999,,4.484999999999999,6.377277994281362,,,13.838541666666666,1.4390000000000005,,1.4390000000000005,3.7537034197055394,,,10.319141666666667,15.538,,15.538,15.783878143768542,,,10.964508333333333,-7.44,,-7.44,-7.749435695428472,,,1.478358333333333,9.319,,9.319,10.135160816752846,,,15.654966666666667,0.5299999999999999,,0.5299999999999999,2.198175079208621,,,10.875733333333335,23.578000000000003,,23.578000000000003,23.112170507044596,,,17.9631,-2.535,,-2.535,0.05297473227410121,,,8.17515,15.903239669421477,,15.903239669421477,15.903023527371744,,,8.17515
2013-03-01,26.59,,26.59,26.224986647889985,,,22.336891666666666,0.1290000000000002,,0.1290000000000002,2.2796463009826677,,,7.381024999999999,-14.001,,-14.001,-15.053029810044725,,,-3.525075,-0.3109999999999999,,-0.3109999999999999,3.623137173400714,,,9.023983333333332,-6.571000000000001,,-6.571000000000001,-2.3249170121866802,,,6.161741666666667,-10.168,,-10.168,-7.034649756924619,,,2.6573,0.3939999999999997,,0.3939999999999997,4.898174403091205,,,9.3123,8.144,,8.144,9.058055907487043,,,13.833075000000001,2.012,,2.012,6.320792533348992,,,10.27755,14.85,,14.85,14.399824687480425,,,10.96475,-8.219999999999999,,-8.219999999999999,-5.479115683446864,,,1.442408333333333,11.646,,11.646,12.21128484239327,,,15.643191666666667,3.755,,3.755,6.2303693494441355,,,10.853958333333333,21.969,,21.969,21.379862291858124,,,17.96464166666667,1.3250000000000002,,1.3250000000000002,3.6256898841227896,,,8.141983333333334,17.24042975206611,,17.24042975206611,17.702715786522937,,,8.141983333333334
2013-04-01,23.305,,23.305,22.5963814666504,,,22.34010833333333,7.713999999999999,,7.713999999999999,6.5924622406229245,,,7.394025,-7.849,,-7.849,-6.312445046265264,,,-3.5369249999999997,5.672999999999999,,5.672999999999999,7.2489442274002185,,,9.0101,3.424,,3.424,3.9393885614168687,,,6.165841666666666,0.4579999999999999,,0.4579999999999999,-1.1481809772276783,,,2.6628083333333334,8.213000000000001,,8.213000000000001,8.741465449346391,,,9.310608333333333,12.642,,12.642,11.939491884670224,,,13.844666666666665,7.571000000000001,,7.571000000000001,9.203787483903932,,,10.2628,12.279000000000002,,12.279000000000002,11.70897946749976,,,10.974625,-1.907,,-1.907,-1.5404660591761274,,,1.43105,13.642,,13.642,13.76200473112353,,,15.64175,11.225,,11.225,10.316134731677506,,,10.8712,17.358,,17.358,18.037176695561065,,,17.946133333333332,7.225,,7.225,7.030357312145987,,,8.141591666666667,19.387371900826427,,19.387371900826427,19.576410117706224,,,8.141591666666667
2013-05-01,19.377,,19.377,18.735782426108045,,,22.341949999999997,11.048,,11.048,11.849631278175567,,,7.369800000000001,2.926,,2.926,2.446477328897722,,,-3.5429000000000004,12.208,,12.208,12.207544311549022,,,9.012391666666668,14.249,,14.249,10.398545017808626,,,6.1905833333333335,10.42,,10.42,5.040616243958857,,,2.681941666666667,12.151,,12.151,13.651927484867107,,,9.292475,15.446,,15.446,16.419909785218785,,,13.821,11.257,,11.257,13.462308915194136,,,10.246266666666665,9.006,,9.006,9.004129776632197,,,10.970058333333334,6.471,,6.471,3.932450882171829,,,1.4481916666666663,15.518999999999998,,15.518999999999998,16.622822336028037,,,15.620675,14.573,,14.573,15.329145012685375,,,10.846216666666667,14.912,,14.912,14.574447346400742,,,17.94946666666667,9.545000000000002,,9.545000000000002,11.724861639693152,,,8.1114,21.478049586776866,,21.478049586776866,21.54760954710012,,,8.1114
2013-06-01,16.018,,16.018,15.698222183160562,,,22.34275,14.997,,14.997,14.979352084328099,,,7.335891666666667,10.8,,10.8,9.132705404092379,,,-3.5336416666666666,14.893,,14.893,15.68615097172647,,,8.998716666666667,18.11,,18.11,14.92041802425971,,,6.22645,15.724,,15.724,9.874001881299368,,,2.7184000000000004,15.927,,15.927,16.714102205887304,,,9.262983333333333,19.764,,19.764,20.368682845357114,,,13.785074999999999,14.877,,14.877,16.264436221961784,,,10.222391666666669,6.462999999999999,,6.462999999999999,6.715713212620073,,,10.955208333333333,9.828,,9.828,8.543904935453245,,,1.4534416666666665,19.987,,19.987,20.015103662098458,,,15.605908333333334,18.799,,18.799,18.802236452431046,,,10.814433333333334,12.021,,12.021,11.711531994663222,,,17.955675,14.692,,14.692,15.06232841837227,,,8.065308333333332,22.744508264462798,,22.744508264462798,22.7565323597273,,,8.065308333333332
2013-07-01,15.933,,15.933,14.937379854512054,,,22.348241666666663,18.728,,18.728,16.66127763112521,,,7.343075000000001,13.333,,13.333,12.695135806477573,,,-3.5385750000000002,17.986,,17.986,17.73286402811885,,,8.992083333333333,18.247,,18.247,17.41618441506458,,,6.20895,15.937,,15.937,12.058699269108288,,,2.69315,19.762,,19.762,18.587850536761007,,,9.26615,23.651,,23.651,23.060231628445596,,,13.775558333333333,18.745,,18.745,18.193216303886178,,,10.221599999999999,6.751,,6.751,6.097411333523827,,,10.9669,11.838,,11.838,11.26888519819369,,,1.439725,23.691,,23.691,22.403068037798487,,,15.619008333333333,22.381,,22.381,20.818356033946465,,,10.817608333333334,12.166,,12.166,11.514728461314812,,,17.960608333333333,18.905,,18.905,17.153893693189666,,,8.066916666666666,23.47171074380167,,23.47171074380167,23.435540170456207,,,8.066916666666666
2013-08-01,17.748,,17.748,16.72387584408284,16.72387584408284,,22.357391666666665,17.316,,17.316,16.176377969956544,16.176377969956544,,7.320666666666667,12.632,,12.632,11.140014164598448,,,-3.538225,17.528,,17.528,17.428527204154015,17.428527204154015,,8.984283333333334,17.656,,17.656,16.08301099723962,16.08301099723962,,6.2201,15.112,,15.112,11.011937283532927,11.011937283532927,,2.7034000000000002,18.233,,18.233,18.106231315570056,18.106231315570056,,9.244158333333335,23.603,,23.603,22.949117495680525,22.949117495680525,,13.754583333333333,18.07,,18.07,18.048535483351923,18.048535483351923,,10.209499999999998,8.198,,8.198,7.130484348917457,7.130484348917457,,10.976433333333334,11.024,,11.024,10.188533082910041,10.188533082910041,,1.4388083333333332,23.6,,23.6,22.46126971214088,22.46126971214088,,15.610774999999999,21.501,,21.501,20.239253379876544,20.239253379876544,,10.796574999999999,12.962,,12.962,13.518292795633505,13.518292795633505,,17.9667,17.069000000000003,,17.069000000000003,16.631346790821613,16.631346790821613,,8.033433333333333,23.297855371900837,,23.297855371900837,23.385463613260146,23.385463613260146,,8.033433333333333
2013-09-01,,,,,20.047778517625233,,,,,,,12.22517786845695,,,7.922000000000001,,7.922000000000001,5.483750453493293,5.483750453493293,,-3.529975,,,,,14.417803746497029,,,,,,,11.328380237011284,,,,,,,7.016901617936494,,,,,,,14.77854437966516,,,,,,,19.64935285120431,,,,,,,15.523153899518256,,,,,,,9.028934723431046,,,,,,,6.103732933012193,,,,,,,20.336446339117472,,,,,,,16.471197562109264,,,,,,,16.54084098440641,,,,,,,13.377799750031766,,,,,,,22.17824750488963,,
2013-10-01,,,,,23.213041563174652,,,,,,,7.381113513993252,,,,,,,-1.9940692735915375,,,,,,,10.078137267179772,,,,,,,5.559081175398045,,,,,,,1.1461302276626881,,,,,,,9.860571097892537,,,,,,,14.993485917230243,,,,,,,11.401673443365764,,,,,,,10.782574481309409,,,,,,,0.8544654497542581,,,,,,,16.36205372447989,,,,,,,11.312799528087638,,,,,,,18.96047442887956,,,,,,,8.448872124616205,,,,,,,20.145970015791864,,
2013-11-01,,,,,26.095628194873814,,,,,,,1.7967609466027876,,,,,,,-11.350102731590603,,,,,,,5.890184158036542,,,,,,,0.34944622186529894,,,,,,,-5.026426702500499,,,,,,,4.950787612986268,,,,,,,10.34436347732244,,,,,,,7.151620889790731,,,,,,,12.554732881108597,,,,,,,-3.6815378054644086,,,,,,,12.361883307266023,,,,,,,6.064904490677478,,,,,,,20.95856885311911,,,,,,,3.295149884862419,,,,,,,17.859104214880965,,
2013-12-01,,,,,27.74874110389436,,,,,,,-2.255955336903036,,,,,,,-18.93170798873055,,,,,,,2.9797911964319805,,,,,,,-3.670419200060616,,,,,,,-9.84738066257487,,,,,,,1.7243011742463983,,,,,,,6.804796518276443,,,,,,,4.332209317178918,,,,,,,14.3257258045759,,,,,,,-6.665028093366197,,,,,,,9.615569793086454,,,,,,,1.9262660744700346,,,,,,,22.542027836389817,,,,,,,-0.11593254322826718,,,,,,,15.760051183890099,,
2014-01-01,,,,,28.55192564768656,,,,,,,-3.16169718785159,,,,,,,-22.497045370483903,,,,,,,1.557092136866074,,,,,,,-5.863952890840498,,,,,,,-12.026782317569165,,,,,,,0.5572668861512362,,,,,,,5.48203289978257,,,,,,,3.3491658377537767,,,,,,,15.690224615934394,,,,,,,-8.040481083182879,,,,,,,9.088934067602091,,,,,,,0.46383815127317796,,,,,,,23.475359523538415,,,,,,,-1.1535921551012256,,,,,,,15.101833225270147,,
2014-02-01,,,,,28.051648491993372,,,,,,,-1.4936107186097392,,,,,,,-20.552302415295294,,,,,,,1.5465700911715456,,,,,,,-6.030423599813222,,,,,,,-10.983273543274926,,,,,,,1.4743775616974313,,,,,,,6.391260603761361,,,,,,,3.766536459268488,,,,,,,15.793815689027987,,,,,,,-7.800939102338534,,,,,,,10.147804677611953,,,,,,,2.2100612433041786,,,,,,,23.122706024833285,,,,,,,0.06451762282097473,,,,,,,15.918991830190919,,
2014-03-01,,,,,26.233098599753188,,,,,,,2.279641391229511,,,,,,,-15.049559285440761,,,,,,,3.6143804752279065,,,,,,,-2.325617577741091,,,,,,,-6.999162016239858,,,,,,,4.911899898593489,,,,,,,9.072037485192439,,,,,,,6.333207414071609,,,,,,,14.409814299534542,,,,,,,-5.529230108074522,,,,,,,12.219495002247568,,,,,,,6.24218930546423,,,,,,,21.39040364930722,,,,,,,3.6372121750013355,,,,,,,17.719289439199166,,
2014-04-01,,,,,22.604543533800378,,,,,,,6.592448042208773,,,,,,,-6.312799669987181,,,,,,,7.239828796328018,,,,,,,3.9385273325041577,,,,,,,-1.144053868600345,,,,,,,8.754985291100205,,,,,,,11.953472368311425,,,,,,,9.215733108842802,,,,,,,11.719070383862153,,,,,,,-1.5892491001964277,,,,,,,13.773562721231253,,,,,,,10.327887619495609,,,,,,,18.047729321298657,,,,,,,7.041859962948491,,,,,,,19.591625070034038,,
2014-05-01,,,,,18.743997869274956,,,,,,,11.849605757214459,,,,,,,2.4422705917182856,,,,,,,12.197932699964282,,,,,,,10.397506131135444,,,,,,,5.012299305893947,,,,,,,13.665184718030735,,,,,,,16.43388862050582,,,,,,,13.473562794388265,,,,,,,9.014322534978838,,,,,,,3.884944201875202,,,,,,,16.62983625287372,,,,,,,15.340815941757299,,,,,,,14.585011645097747,,,,,,,11.736337285175232,,,,,,,21.563363512324308,,
2014-06-01,,,,,15.706479434753023,,,,,,,14.979319822778944,,,,,,,9.125597226827285,,,,,,,15.676195750196872,,,,,,,14.91926943086007,,,,,,,9.820848754299945,,,,,,,16.72719547348301,,,,,,,20.3826602070502,,,,,,,16.27523392694639,,,,,,,6.725992134777173,,,,,,,8.49764764049867,,,,,,,20.024832402590018,,,,,,,18.81385015265007,,,,,,,11.722105944329545,,,,,,,15.073784807515398,,,,,,,22.771232112882647,,
2014-07-01,,,,,14.94564691570254,22.388867143051243,,,,,,16.66124174715478,6.919201984685969,,,,,,12.686568857141737,,,,,,,17.72271280783023,9.195763027490356,,,,,,17.414998464439854,5.174983893499863,,,,,,11.994963652649773,-0.001999855731990833,,,,,,18.600843265066505,9.50934905620692,,,,,,23.074207957020736,13.960889700111544,,,,,,18.2036990987024,10.58952763943161,,,,,,6.1077135152728985,11.106950451060866,,,,,,11.223862876633863,0.6205600743384382,,,,,,22.408495756954807,15.452515313100177,,,,,,20.829935903151664,10.853583279359766,,,,,,11.52530307441146,18.032402006770393,,,,,,17.16533794036445,7.933557803819032,,,,,,23.44992534085933,7.933557803819032,
2014-08-01,,,,,16.73211691251571,22.389553898753984,,,,,,16.1763431303313,6.919199081383866,,,,,,11.132363146724076,-4.651419704934596,,,,,,17.418422367839256,9.194920957797459,,,,,,16.081931813422145,5.174893961515073,,,,,,10.954695265825862,-0.006770023874246227,,,,,,18.11924921045455,9.510433880780626,,,,,,22.96309380222241,13.962054392323367,,,,,,18.05903874972398,10.590402911629281,,,,,,7.140747590714835,11.107805721210648,,,,,,10.144753937648016,0.6169118122332694,,,,,,22.47025076834402,15.45326373445044,,,,,,20.25084109518743,10.85454892230234,,,,,,13.528860654657628,18.03328266168907,,,,,,16.64279382317768,7.934511723182038,,,,,,23.399621318718328,7.934511723182038,
2014-09-01,,,,,20.055971985378438,22.390236687733417,,,,,,12.225151538668152,6.9191968872348,,,,,,5.478916560940045,-4.651822529314034,,,,,,14.408024314664551,9.194106005144752,,,,,,11.32753661980174,5.1748236600809445,,,,,,6.981475744410474,-0.009722180001414523,,,,,,14.791739335641015,9.511533460445282,,,,,,19.663330245088435,13.963219175147046,,,,,,15.534062715037459,10.591311979589216,,,,,,9.03912643222592,11.108655030276887,,,,,,6.061197087773968,0.6133671584634173,,,,,,20.342512035730614,15.4537692091682,,,,,,16.482844335431658,10.855519486745871,,,,,,16.55139865433437,18.0341624675164,,,,,,13.389265162174292,7.9354671741939145,,,,,,22.192795963003395,7.9354671741939145,
2014-10-01,,,,,23.22118965999588,22.39091569580185,,,,,,7.381097617033552,6.9191955624881585,,,,,,-1.995248216971346,-4.651920774595685,,,,,,10.068820236230502,9.19332958589898,,,,,,5.55850781767402,5.174775880270609,,,,,,1.1419872619154727,-0.010067427147015806,,,,,,9.874027988483217,9.512654867994506,,,,,,15.007464890608682,13.964384089595248,,,,,,11.413245976727762,10.592276357369382,,,,,,10.792700115686236,11.109498833141622,,,,,,0.8131532071331922,0.6099244715783284,,,,,,16.37271234190568,15.454657427287016,,,,,,11.32452768724825,10.85649683334259,,,,,,18.971023942154158,18.03504159362262,,,,,,8.460365483334286,7.936424954087088,,,,,,20.16029370137301,7.936424954087088,
2014-11-01,,,,,26.103734893828662,22.39159125404809,,,,,,1.7967570768565353,6.919195240009304,,,,,,-11.346761536804637,-4.651642341696854,,,,,,5.88131385829791,9.192590394254095,,,,,,0.3491164108329263,5.174748396017911,,,,,,-4.998206095114936,-0.00771570986488553,,,,,,4.9645060011233735,9.513798067005931,,,,,,10.358344028694523,13.96554913554292,,,,,,7.163877938096219,10.593297778061507,,,,,,12.564791746575079,11.110337071930495,,,,,,-3.7216664152780807,0.6065804207605224,,,,,,12.370261258644224,15.455355589901869,,,,,,6.07671547309528,10.857481081877404,,,,,,20.96911163076041,18.03592015842606,,,,,,3.3066724737853637,7.937385169830667,,,,,,17.873405796712177,7.937385169830667,
2014-12-01,,,,,27.756823685138794,22.392264802485126,,,,,,-2.2559504781739284,6.919195644903396,,,,,,-18.924686060715217,-4.65105718102891,,,,,,2.9712358755327832,9.191877450845828,,,,,,-3.6705564741289387,5.174736956512218,,,,,,-9.794384033211859,-0.003299324084634551,,,,,,1.7381912224713405,9.514955571024677,,,,,,6.81877825341447,13.966714280137758,,,,,,4.344919475727853,10.594356957940583,,,,,,14.335717947559717,11.111169750512481,,,,,,-6.704021627777161,0.6033309595596088,,,,,,9.628091131832965,15.456399034797409,,,,,,1.9381420666556286,10.858470747892873,,,,,,22.552565276145714,18.036798278405715,,,,,,-0.10439067494745613,7.938346992187402,,,,,,15.775938535514108,7.938346992187402,
2015-01-01,,,,,28.559996056924984,22.39293733658833,,,,,,-3.161690378394902,6.91919621235812,,,,,,-22.48822805717451,-4.650322404919794,,,,,,1.5486983762107265,9.191177970791214,,,,,,-5.863973243885482,5.174735260425135,,,,,,-11.963225780983564,0.001997053964165533,,,,,,0.5712186816262972,9.516118220647597,,,,,,5.496015030367834,13.967879457686529,,,,,,3.3620320757236235,10.595429144438071,,,,,,15.700165350608263,11.111998145068634,,,,,,-8.078387874247648,0.6001720603042114,,,,,,9.098289175316419,15.457178627106936,,,,,,0.475736175862969,10.859462249942021,,,,,,23.485893817006573,18.03767613619473,,,,,,-1.1420445602169975,7.939309291761087,,,,,,15.116589943533087,7.939309291761087,
2015-02-01,,,,,28.059725049271357,22.39361038302816,,,,,,-1.4936075017686274,6.919196480428212,,,,,,-20.544271805834796,-4.649653187464751,,,,,,1.5381922585369323,9.190479818071664,,,,,,-6.030410146141988,5.174736381564405,,,,,,-10.926188657128971,0.006754127809661743,,,,,,1.4882798737306975,9.51727674665037,,,,,,6.405242340392302,13.969044602405774,,,,,,3.779332261139033,10.596495461260618,,,,,,15.803752513836407,11.112826213802672,,,,,,-7.837806732490023,0.5970997577915873,,,,,,10.160125601838836,15.458205370792507,,,,,,2.2219297724171763,10.86045129403477,,,,,,23.133241507106447,18.03855409305083,,,,,,0.07605806338069443,7.940270995141064,,,,,,15.936231445495167,7.940270995141064,
